,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender,genre
20,Aretha Franklin,Respect,Respect by Aretha Franklin,1967-04-29,1967.0,4.0,29.0,512683,https://genius.com/Aretha-franklin-respect-lyrics,0,2,1,  what you want baby i got it what you need do you know i got it  all im askin is for a little respect when you come home just a little bit hey baby just a little bit when you get home just a little bit mister just a little bit  i aint gonna do you wrong while youre gone aint gon do you wrong cause i dont wanna  all im askin is for a little respect when you come home just a little bit baby just a little bit when you get home just a little bit yeah just a little bit  im about to give you all of my money and all im askin in return honey is to give me my propers when you get home you might also like just a just a just a just a yeah baby just a just a just a just a when you get home just a little bit yeah just a little bit   ooh your kisses sweeter than honey and guess what so is my money  all i want you to do for me is give it to me when you get home re re re re yeah baby re re re re whip it to me respect just a little bit when you get home now just a little bit  respect find out what it means to me respect take care of tcb  sock it to me sock it to me sock it to me sock it to me a little respect sock it to me sock it to me sock it to me sock it to me whoa babe just a little bit a little respect just a little bit i get tired just a little bit keep on tryin just a little bit youre runnin out of fools just a little bit and i aint lyin just a little bit re re re re start when you come home re re re respect or you might walk in just a little bit and find out im gone just a little bit i gotta have just a little bit a little respect just a little bit,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
21,Aretha Franklin,I Say a Little Prayer,I Say a Little Prayer by Aretha Franklin,1968-06-14,1968.0,6.0,14.0,366590,https://genius.com/Aretha-franklin-i-say-a-little-prayer-lyrics,0,1,2, i say a little prayer for you  the moment i wake up before i put on my makeup makeup i say a little prayer for you and while im combing my hair now and wondering what dress to wear now wear now i say a little prayer for you  forever forever and ever yeah youll stay in my heart and i will love you forever forever and ever ever we never will part oh how i love you together together together together thats how it must be to live without you would only mean heartbreak for me oohhoo  i run for the bus dear but while riding i think of us dear us dear i say a little prayer for you and at work i just take time and all through my coffee break time break time i say a little prayer for you you might also like forever forever and ever ever youll stay in my heart and i will love you forever forever and ever ever we never will part oh how i love you together together together together thats how it must be to live without you would only mean heartbreak for me nobody but me forever ever and ever ever youll stay in my heart and i will love you forever forever and ever ever we never will part oh how i love you together together together together thats how it must be to live without you would only mean heartbreak for me ooh oohhoo  my darling believe me believe me for me there is no one but you please love me true im in love with you answer my prayer answer my prayer baby answer my prayer say youll love me true answer my prayer answer my prayer baby answer my prayer  ey forever forever and ever ever ever youll stay in my heart and i will love you forever forever and ever ever we never will part oh how i love you together together together together thats how it must be to live without you would only mean heartbreak for me oh nobody but me my darling believe me believe me for me there is no one but you please love me true  this is my prayer answer my prayer baby answer my prayer now baby answer my prayer baby this is my prayer answer my prayer baby answer it right now baby answer my prayer baby say youll love me true answer my prayer baby this is my prayer baby answer my prayer baby im in love with you answer my prayer,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
22,Aretha Franklin,Think,Think by Aretha Franklin,1968-05-02,1968.0,5.0,2.0,90675,https://genius.com/Aretha-franklin-think-lyrics,0,1,2, you better think think think about what youre trying to do to me think think think let your mind go let yourself be free  lets go back lets go back lets go way on to way back when i didnt even know you you couldnt have been too much more than ten just a child i aint no psychiatrist i aint no doctor with degrees but it dont take too much high iq to see what youre doing to me  you better think think think about what youre trying to do to me yeah think think think let your mind go let yourself be free  cause freedom freedom stands for freedom freedom oh freedom yeah freedom right now freedom freedom oh freedom freedom give me some freedom oh freedom oh right now you might also like yeah think about it you think about it  there aint nothing you could ask i could answer you but i wont i wont but i was gonna change but im not if you keep doing things i dont  you better think think think about what youre trying to do to me oh ohohoh think what youre tryna to do to me think let your mind go let yourself be free  people walking around everyday playing games and taking scores trying to make other people lose their minds well be careful you dont lose yours  oh think think think about what youre trying to do to me wooh think think let your mind go let yourself be free you need me need me and i need you dont you know without each other there aint nothing neither can do  oh yeah think about it baby what youre tryin do to me when im gone baby think about it right now yeah right now to the bone for deepness oh right now to the bone for deepness yeah right now to the bone for deepness you think about it baby baby baby to the bone for deepness oh to the bone baby to the bone for deepness yeah ooh to the bone for deepness,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
23,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,(You Make Me Feel Like) A Natural Woman by Aretha Franklin,,1967.0,9.0,,69323,https://genius.com/Aretha-franklin-you-make-me-feel-like-a-natural-woman-lyrics,0,1,4, looking out on the morning rain i used to feel so uninspired and when i knew i had to face another day lord it made me feel so tired  before the day i met you life was so unkind but youre the key to my peace of mind  cause you make me feel you make me feel you make me feel like a natural woman woman  when my soul was in the lost and found you came along to claim it i didnt know just what was wrong with me til your kiss helped me name it  now im no longer doubtful of what im living for and if i make you happy i dont need to do more  cause you make me feel you make me feel you make me feel like a natural woman woman you might also like oh baby what youve done to me what youve done to me you made me feel so good inside good inside and i just wanna be wanna be close to you you make me feel so alive  you make me feel you make me feel you make me feel like a natural woman woman you make me feel you make me feel you make me feel like a natural woman woman  you make me feel you make me feel you make me feel like a natural woman,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
24,Aretha Franklin,Chain of Fools,Chain of Fools by Aretha Franklin,1967-11-22,1967.0,11.0,22.0,56882,https://genius.com/Aretha-franklin-chain-of-fools-lyrics,0,1,1, chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain of fools  for five long years i thought you were my man but i found out love im just a link in your chain oh you got me where you want me i aint nothing but your fool you treated me mean oh you treated me cruel  chain chain chain chain chain chain chain of fools  every chain has got a weak link i might be weak yeah but ill give you strength oh hey you told me to leave you alone ooh ooh ooh ooh my father said come on home ooh ooh ooh ooh my doctor said take it easy ooh ooh ooh ooh oh but your loving is much too strong ooh ooh ooh ooh you might also like im added to your chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain your chain of fools oh  one of these mornings the chain is gonna break but up until the day im gonna take all i can take oh yeah  chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain chain of fools oh  chain chain chain chain chain chain oh chain chain chain your chain of fools oh yeah chain chain chain,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
25,Aretha Franklin,I Never Loved a Man (The Way I Love You),I Never Loved a Man (The Way I Love You) by Aretha Franklin,1967-01-24,1967.0,1.0,24.0,50126,https://genius.com/Aretha-franklin-i-never-loved-a-man-the-way-i-love-you-lyrics,0,1,1, youre a no good heartbreaker youre a liar and youre a cheat and i dont know why i let you do these things to me my friends keep telling me that you aint no good but oh they dont know that id leave you if i could i guess im uptight and im stuck like glue  cause i aint never i aint never i aint never no no loved a man the way that i i love you  some time ago i thought you had run out of fools but i was so wrong you got one that youll never lose the way you treat me is a shame how could you hurt me so bad baby you know that im the best thing that you ever had you might also like kiss me once again dont you never never say that we were through  cause i aint never never never no no loved a man the way that i i love you  i cant sleep at night and i cant eat a bite i guess ill never be free since you got your hooks in me oh oh oh yeah yeah  i aint never loved a man i aint never loved a man baby aint never had a man hurt me so bad no well this is what im gonna do about it i tell you im gonna hold on to it yeah im gonna hold on to it yeah,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
26,Aretha Franklin,One Step Ahead,One Step Ahead by Aretha Franklin,,1965.0,,,48755,https://genius.com/Aretha-franklin-one-step-ahead-lyrics,0,1,2, im only one step ahead of heartbreak one step ahead of misery one step is all id have to take backwards to be the same old fool for you i used to be  im only one step ahead of your arms one kiss away from your sweet lips i know i cant afford to stop for one moment cause im just out of reach of your fingertips  your warm breath on my shoulder keeps reminding me that its too soon to forget you its too late to be free cant you see  im only one step ahead of your love i try and yet i cant take two seems like ill have to take that one step backwards cause one step ahead is a step too far away from you cause one step ahead is a step too far away from you just one step ahead is a step too far away from youyou might also like,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
27,Aretha Franklin,Ain’t No Way,Ain't No Way by Aretha Franklin,1968-01-22,1968.0,1.0,22.0,40554,https://genius.com/Aretha-franklin-aint-no-way-lyrics,0,1,1, aint no way for me to love you if you wont let me it aint no way for me to give you all you need if you wont let me give all of me i know that a womans duty is to help and love a man and thats the way it was planned oh but how can i how can i how can i give you all the things i can if youre tying both of my hands  oh oh it aint no way aint no way it aint no way aint no way it just aint no way baby aint no way aint no way baby aint no way it aint no way for me to love you if you wont let me  stop trying to be someone youre not hard cold and cruel is a man who paid too much for what he got and if you need me like you say say that you do oh then please please please dont you know that i need you you might also like oh it aint no way i tell you that it aint no way it aint no way it aint no way baby no it just aint no way it sure aint no way it aint no way for me to love you if you wont let me  aint no way if you wont let me aint no way,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
28,Aretha Franklin,Rock Steady,Rock Steady by Aretha Franklin,1972-01-24,1972.0,1.0,24.0,36704,https://genius.com/Aretha-franklin-rock-steady-lyrics,0,3,1, rock steady baby thats what i feel now lets call this song exactly what it is step and move your hips with a feeling from side to side sit yourself down in your car and take a ride and while youre moving rock steady rock steady baby  lets call this song exactly what it is what it is what it is what it is its a funky and low down feeling what it is in my hips from left to right what it is what it is is i might be doing what it is this funky dance all night oh wave your hands up in the air oh got the feeling and aint got a care oh what fun to take this ride rock steady will only slide  rock steady rock steady baby rock steady rock steady baby you might also like step and move your hips with a feeling from side to side sit yourself down in your car and take a ride while youre moving rock steady rock steady  lets call this song exactly what it is what it is what it is what it is its a funky and low down feeling what it is in my hips from left to right what it is what it is is i might be doing what it is this funky dance all night oh wave your hands up in the air got the feeling and aint got a care oh what fun to take this ride rock steady will only slide  rock steady baby rock steady woo rock steady  rock steady rock steady what it is its a funky and low down feeling what it is in my hips from left to right what it is what it is is i might be doing what it is this funky dance all night oh wave your hands up in the air oh got the feeling and aint got a care oh what fun to take this ride rock steady will only slide  rock steady steady baby rock rock steady baby baby what it is baby baby what it is baby what it is baby,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
29,Aretha Franklin,Day Dreaming,Day Dreaming by Aretha Franklin,,1972.0,2.0,,36310,https://genius.com/Aretha-franklin-day-dreaming-lyrics,0,3,1, daydreaming and im thinking of you daydreaming and im thinking of you daydreaming and im thinking of you daydreaming and im thinking of you look at my mind floating away  hes the kind of guy that would say hey baby lets get away lets go some place huh where i dont care hes the kind of guy that you give your everything you trust your heart share all of your love til death do you part i want to be what he wants when he wants it and whenever he needs it and when hes lonesome and feeling love starved ill be there to feed it im loving him a little bit more each day turns me right on when i hear him say  hey baby lets get away lets go somewhere far baby can we where i dont care hey baby lets get away lets go somewhere far baby can we where i dont care you might also like i want to be what he wants when he wants it and whenever he needs it and when hes lonesome and feeling love starved ill be there to feed it loving him a little bit more each day it turns me right on when i hear him say  hey baby lets get away lets go somewhere far baby can we where i dont care hey baby lets get away lets go somewhere far baby can we where i dont care  daydreaming and im thinking of you daydreaming and im thinking of you daydreaming and im thinking of you daydreaming and im thinking of you look at my love floating away  daydreaming thinking of you daydreaming thinking of you daydreaming daydreaming day—,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
30,Aretha Franklin,Walk in the Light,Walk in the Light by Aretha Franklin,,,,,30083,https://genius.com/Aretha-franklin-walk-in-the-light-lyrics,0,1,1, jesus is the light of the world come on choir  walk in the light walk in the light beautiful light well its a beautiful light come where the dewdrops of mercy shine bright oh shine all around us by day and by night jesus is the light of the world i wonder do you know it this evening yeah yeah walk in the light were gonna walk in the light beautiful light well the beautiful light come where the dewdrops of mercy shine bright oh shine all around us by day and by night oh lord jesus is the light of the world oh oh yeah walk in the light were going distance yeah beautiful light were going the distance with the lord oh yeah come where the dewdrops of mercy shine bright oh shine all around us by day and by night oh lord jesus is the light of the world  hes shining yes hes shining hes shining oh yes he is hes shiningyou might also like,https://images.genius.com/11e85339052bcea18284d0ce1fe837f4.800x800x1.jpg,female,soul
